ts_code,symbol,name,area,industry,list_date,code
603917.SH,603917,合力科技,浙江,汽车配件,20171204,603917
002903.SZ,002903,宇环数控,湖南,机床制造,20171013,002903
002899.SZ,002899,英派斯,山东,文教休闲,20170915,002899
603214.SH,603214,爱婴室,上海,百货,20180330,603214
002896.SZ,002896,中大力德,浙江,机械基件,20170829,002896
603507.SH,603507,振江股份,江苏,电气设备,20171106,603507
603392.SH,603392,万泰生物,北京,生物制药,20200429,603392
300720.SZ,300720,海川智能,广东,电器仪表,20171106,300720
300696.SZ,300696,爱乐达,四川,航空,20170822,300696
300697.SZ,300697,电工合金,江苏,铜,20170907,300697
301333.SZ,301333,诺思格,北京,医疗保健,20220802,301333
300717.SZ,300717,华信新材,江苏,塑料,20171106,300717
300713.SZ,300713,英可瑞,深圳,电气设备,20171101,300713
300692.SZ,300692,中赋科技,安徽,环境保护,20170821,300692
300743.SZ,300743,天地数码,浙江,IT设备,20180427,300743
300949.SZ,300949,奥雅股份,深圳,建筑工程,20210226,300949
300878.SZ,300878,维康药业,浙江,中成药,20200824,300878
301026.SZ,301026,浩通科技,江苏,小金属,20210716,301026
300709.SZ,300709,精研科技,江苏,元器件,20171019,300709
300730.SZ,300730,科创信息,湖南,软件服务,20171205,300730
603893.SH,603893,瑞芯微,福建,半导体,20200207,603893
605006.SH,605006,山东玻纤,山东,玻璃,20200903,605006
600968.SH,600968,海油发展,北京,石油开采,20190626,600968
300886.SZ,300886,华业香料,安徽,化工原料,20200916,300886
603655.SH,603655,朗博科技,江苏,汽车配件,20171229,603655
002908.SZ,002908,德生科技,广东,软件服务,20171020,002908
603829.SH,603829,洛凯股份,江苏,电气设备,20171017,603829
603466.SH,603466,风语筑,上海,文教休闲,20171020,603466
002912.SZ,002912,中新赛克,深圳,IT设备,20171121,002912
603506.SH,603506,南都物业,浙江,房产服务,20180201,603506
001227.SZ,001227,兰州银行,甘肃,银行,20220117,001227
002907.SZ,002907,华森制药,重庆,中成药,20171020,002907
002922.SZ,002922,伊戈尔,广东,电气设备,20171229,002922
300702.SZ,300702,天宇股份,浙江,化学制药,20170919,300702
603895.SH,603895,天永智能,上海,专用机械,20180122,603895
605136.SH,605136,丽人丽妆,上海,其他商业,20200929,605136
603912.SH,603912,佳力图,江苏,专用机械,20171101,603912
002999.SZ,002999,天禾股份,广东,批发业,20200903,002999
300769.SZ,300769,德方纳米,深圳,化工原料,20190415,300769
002915.SZ,002915,中欣氟材,浙江,化工原料,20171205,002915
002939.SZ,002939,长城证券,深圳,证券,20181026,002939
300719.SZ,300719,安达维尔,北京,航空,20171109,300719
002913.SZ,002913,奥士康,湖南,元器件,20171201,002913
002925.SZ,002925,盈趣科技,福建,元器件,20180115,002925
002945.SZ,002945,华林证券,西藏,证券,20190117,002945
603848.SH,603848,好太太,广东,家居用品,20171201,603848
300726.SZ,300726,宏达电子,湖南,元器件,20171121,300726
300707.SZ,300707,威唐工业,江苏,汽车配件,20171010,300707
300827.SZ,300827,上能电气,江苏,电气设备,20200410,300827
002958.SZ,002958,青农商行,山东,银行,20190326,002958
300777.SZ,300777,中简科技,江苏,化纤,20190516,300777
603607.SH,603607,京华激光,浙江,造纸,20171025,603607
601528.SH,601528,瑞丰银行,浙江,银行,20210625,601528
603685.SH,603685,晨丰科技,浙江,电气设备,20171127,603685
603661.SH,603661,恒林股份,浙江,家居用品,20171121,603661
603356.SH,603356,华菱精工,安徽,运输设备,20180124,603356
603676.SH,603676,卫信康,西藏,化学制药,20170721,603676
002966.SZ,002966,苏州银行,江苏,银行,20190802,002966
300674.SZ,300674,宇信科技,北京,软件服务,20181107,300674
601860.SH,601860,紫金银行,江苏,银行,20190103,601860
002910.SZ,002910,庄园牧场,甘肃,乳制品,20171031,002910
300607.SZ,300607,拓斯达,广东,专用机械,20170209,300607
603578.SH,603578,三星新材,浙江,家用电器,20170306,603578
002948.SZ,002948,青岛银行,山东,银行,20190116,002948
603278.SH,603278,大业股份,山东,钢加工,20171113,603278
600903.SH,600903,贵州燃气,贵州,供气供热,20171107,600903
301017.SZ,301017,漱玉平民,山东,医药商业,20210705,301017
300710.SZ,300710,万隆光电,浙江,通信设备,20171019,300710
300943.SZ,300943,春晖智控,浙江,机械基件,20210210,300943
300731.SZ,300731,科创新源,深圳,橡胶,20171208,300731
300727.SZ,300727,润禾材料,浙江,化工原料,20171127,300727
300711.SZ,300711,广哈通信,广东,通信设备,20171101,300711
601456.SH,601456,国联民生,江苏,证券,20200731,601456
301028.SZ,301028,鼎熔岩,福建,专用机械,20210720,301028
603871.SH,603871,嘉友国际,北京,仓储物流,20180206,603871
002936.SZ,002936,郑州银行,河南,银行,20180919,002936
002917.SZ,002917,金奥博,深圳,化工原料,20171208,002917
603580.SH,603580,*ST艾艾,上海,塑料,20170525,603580
300738.SZ,300738,奥飞数据,广东,软件服务,20180119,300738
300718.SZ,300718,长盛轴承,浙江,机械基件,20171106,300718
002864.SZ,002864,盘龙药业,陕西,中成药,20171116,002864
605158.SH,605158,华达新材,浙江,钢加工,20200805,605158
603590.SH,603590,康辰药业,北京,生物制药,20180827,603590
603161.SH,603161,科华控股,江苏,汽车配件,20180105,603161
603059.SH,603059,倍加洁,江苏,日用化工,20180302,603059
600928.SH,600928,西安银行,陕西,银行,20190301,600928
603109.SH,603109,神驰机电,重庆,电气设备,20191231,603109
300829.SZ,300829,金丹科技,河南,食品,20200422,300829
002989.SZ,002989,中天精装,深圳,装修装饰,20200610,002989
002916.SZ,002916,深南电路,深圳,元器件,20171213,002916
603379.SH,603379,三美股份,浙江,化工原料,20190402,603379
300721.SZ,300721,怡达股份,江苏,化工原料,20171115,300721
300732.SZ,300732,设研院,河南,建筑工程,20171212,300732
300733.SZ,300733,西菱动力,四川,汽车配件,20180116,300733
300634.SZ,300634,彩讯股份,深圳,软件服务,20180323,300634
300735.SZ,300735,光弘科技,广东,元器件,20171229,300735
002928.SZ,002928,华夏航空,贵州,空运,20180302,002928
300722.SZ,300722,新余国科,江西,航空,20171110,300722
300968.SZ,300968,格林精密,广东,元器件,20210415,300968
300807.SZ,300807,天迈科技,河南,软件服务,20191219,300807
603949.SH,603949,雪龙集团,浙江,汽车配件,20200310,603949
603486.SH,603486,科沃斯,江苏,家用电器,20180528,603486
300632.SZ,300632,光莆股份,福建,半导体,20170406,300632
300715.SZ,300715,凯伦股份,江苏,其他建材,20171026,300715
601200.SH,601200,上海环境,上海,环境保护,20170331,601200
300773.SZ,300773,拉卡拉,北京,软件服务,20190425,300773
300737.SZ,300737,科顺股份,广东,其他建材,20180125,300737
603225.SH,603225,新凤鸣,浙江,化纤,20170418,603225
002995.SZ,002995,天地在线,北京,互联网,20200805,002995
300725.SZ,300725,药石科技,江苏,化学制药,20171110,300725
601990.SH,601990,南京证券,江苏,证券,20180613,601990
603733.SH,603733,仙鹤股份,浙江,造纸,20180420,603733
603897.SH,603897,长城科技,浙江,电气设备,20180410,603897
603890.SH,603890,春秋电子,江苏,元器件,20171212,603890
603666.SH,603666,亿嘉和,江苏,专用机械,20180612,603666
002978.SZ,002978,安宁股份,四川,小金属,20200417,002978
603596.SH,603596,伯特利,安徽,汽车配件,20180427,603596
300962.SZ,300962,中金辐照,深圳,医疗保健,20210409,300962
300786.SZ,300786,国林科技,山东,环境保护,20190723,300786
300848.SZ,300848,美瑞新材,山东,化工原料,20200720,300848
300781.SZ,300781,因赛集团,广东,广告包装,20190606,300781
002873.SZ,002873,新天药业,贵州,中成药,20170519,002873
300745.SZ,300745,欣锐科技,深圳,汽车配件,20180523,300745
300783.SZ,300783,三只松鼠,安徽,食品,20190712,300783
300785.SZ,300785,值得买,北京,互联网,20190715,300785
300740.SZ,300740,水羊股份,湖南,日用化工,20180208,300740
603477.SH,603477,巨星农牧,四川,农业综合,20171218,603477
300810.SZ,300810,中科海讯,北京,船舶,20191206,300810
300724.SZ,300724,捷佳伟创,深圳,专用机械,20180810,300724
300936.SZ,300936,中英科技,江苏,元器件,20210126,300936
003003.SZ,003003,天元股份,广东,广告包装,20200921,003003
300935.SZ,300935,盈建科,北京,软件服务,20210120,300935
300673.SZ,300673,佩蒂股份,浙江,饲料,20170711,300673
603105.SH,603105,芯能科技,浙江,电气设备,20180709,603105
002981.SZ,002981,朝阳科技,广东,元器件,20200417,002981
301380.SZ,301380,挖金客,北京,软件服务,20221025,301380
603722.SH,603722,阿科力,江苏,化工原料,20171025,603722
301469.SZ,301469,恒达新材,浙江,造纸,20230822,301469
603516.SH,603516,淳中科技,北京,IT设备,20180202,603516
300760.SZ,300760,迈瑞医疗,深圳,医疗保健,20181016,300760
605266.SH,605266,健之佳,云南,医药商业,20201201,605266
603301.SH,603301,振德医疗,浙江,医疗保健,20180412,603301
002931.SZ,002931,锋龙股份,浙江,机械基件,20180403,002931
300771.SZ,300771,智莱科技,深圳,IT设备,20190422,300771
300644.SZ,300644,南京聚隆,江苏,塑料,20180206,300644
603773.SH,603773,沃格光电,江西,元器件,20180417,603773
603279.SH,603279,景津装备,山东,环境保护,20190729,603279
300749.SZ,300749,顶固集创,广东,家居用品,20180925,300749
300788.SZ,300788,中信出版,北京,出版业,20190705,300788
300752.SZ,300752,隆利科技,深圳,元器件,20181130,300752
300739.SZ,300739,明阳电路,深圳,元器件,20180201,300739
300883.SZ,300883,龙利得,安徽,造纸,20200910,300883
603700.SH,603700,宁水集团,浙江,电器仪表,20190122,603700
301062.SZ,301062,上海艾录,上海,广告包装,20210914,301062
603150.SH,603150,万朗磁塑,安徽,塑料,20220124,603150
603267.SH,603267,鸿远电子,北京,元器件,20190515,603267
002927.SZ,002927,泰永长征,贵州,电气设备,20180223,002927
603256.SH,603256,宏和科技,上海,玻璃,20190719,603256
301076.SZ,301076,新瀚新材,江苏,化工原料,20211011,301076
300853.SZ,300853,申昊科技,浙江,专用机械,20200724,300853
300747.SZ,300747,锐科激光,湖北,专用机械,20180625,300747
300741.SZ,300741,华宝股份,西藏,食品,20180301,300741
300839.SZ,300839,博汇股份,浙江,石油加工,20200630,300839
605178.SH,605178,时空科技,北京,装修装饰,20200821,605178
603706.SH,603706,东方环宇,新疆,供气供热,20180709,603706
603353.SH,603353,和顺石油,湖南,石油贸易,20200407,603353
301035.SZ,301035,润丰股份,山东,农药化肥,20210728,301035
300894.SZ,300894,火星人,浙江,家用电器,20201231,300894
300698.SZ,300698,万马科技,浙江,通信设备,20170831,300698
603220.SH,603220,中贝通信,湖北,通信设备,20181115,603220
300751.SZ,300751,迈为股份,江苏,专用机械,20181109,300751
300768.SZ,300768,迪普科技,浙江,软件服务,20190412,300768
300915.SZ,300915,海融科技,上海,乳制品,20201202,300915
605098.SH,605098,行动教育,上海,文教休闲,20210421,605098
603693.SH,603693,江苏新能,江苏,新型电力,20180703,603693
002992.SZ,002992,宝明科技,深圳,元器件,20200803,002992
300849.SZ,300849,锦盛新材,浙江,塑料,20200710,300849
601869.SH,601869,长飞光纤,湖北,通信设备,20180720,601869
300897.SZ,300897,山科智能,浙江,电器仪表,20200928,300897
601066.SH,601066,中信建投,北京,证券,20180620,601066
300902.SZ,300902,国安达,福建,专用机械,20201029,300902
002942.SZ,002942,新农股份,浙江,农药化肥,20181205,002942
301018.SZ,301018,申菱环境,广东,专用机械,20210707,301018
300899.SZ,300899,*ST凯鑫,上海,环境保护,20201016,300899
603681.SH,603681,永冠新材,上海,化工原料,20190326,603681
603755.SH,603755,日辰股份,山东,食品,20190828,603755
300758.SZ,300758,七彩化学,辽宁,染料涂料,20190222,300758
603297.SH,603297,永新光学,浙江,元器件,20180910,603297
300757.SZ,300757,罗博特科,江苏,专用机械,20190108,300757
300694.SZ,300694,蠡湖股份,江苏,汽车配件,20181015,300694
603650.SH,603650,彤程新材,上海,化工原料,20180627,603650
301335.SZ,301335,天元宠物,浙江,文教休闲,20221118,301335
605088.SH,605088,冠盛股份,浙江,汽车配件,20200817,605088
301258.SZ,301258,富士莱,江苏,化学制药,20220329,301258
002940.SZ,002940,昂利康,浙江,化学制药,20181023,002940
002937.SZ,002937,兴瑞科技,浙江,元器件,20180926,002937
300759.SZ,300759,康龙化成,北京,化学制药,20190128,300759
603629.SH,603629,利通电子,江苏,元器件,20181224,603629
603810.SH,603810,丰山集团,江苏,农药化肥,20180917,603810
603876.SH,603876,鼎胜新材,江苏,铝,20180418,603876
603527.SH,603527,众源新材,安徽,铜,20170907,603527
603713.SH,603713,密尔克卫,上海,仓储物流,20180713,603713
300877.SZ,300877,金春股份,安徽,纺织,20200824,300877
300896.SZ,300896,爱美客,北京,医疗保健,20200928,300896
300981.SZ,300981,中红医疗,河北,医疗保健,20210427,300981
300753.SZ,300753,爱朋医疗,江苏,医疗保健,20181213,300753
603739.SH,603739,蔚蓝生物,山东,农业综合,20190116,603739
603121.SH,603121,华培动力,上海,汽车配件,20190111,603121
301226.SZ,301226,祥明智能,江苏,电气设备,20220325,301226
603192.SH,603192,汇得科技,上海,化工原料,20180828,603192
300775.SZ,300775,三角防务,陕西,航空,20190521,300775
002941.SZ,002941,新疆交建,新疆,建筑工程,20181128,002941
601236.SH,601236,红塔证券,云南,证券,20190705,601236
603790.SH,603790,雅运股份,上海,染料涂料,20180912,603790
603915.SH,603915,国茂股份,江苏,机械基件,20190614,603915
301505.SZ,301505,苏州规划,江苏,建筑工程,20230719,301505
603277.SH,603277,银都股份,浙江,专用机械,20170911,603277
603657.SH,603657,春光科技,浙江,家用电器,20180730,603657
603662.SH,603662,柯力传感,浙江,电器仪表,20190806,603662
300748.SZ,300748,金力永磁,江西,矿物制品,20180921,300748
603259.SH,603259,药明康德,江苏,化学制药,20180508,603259
605183.SH,605183,确成股份,江苏,化工原料,20201207,605183
300776.SZ,300776,帝尔激光,湖北,专用机械,20190517,300776
301042.SZ,301042,安联锐视,广东,IT设备,20210805,301042
300654.SZ,300654,世纪天鸿,山东,出版业,20170926,300654
300705.SZ,300705,九典制药,湖南,化学制药,20171010,300705
300818.SZ,300818,耐普矿机,江西,专用机械,20200212,300818
603080.SH,603080,新疆火炬,新疆,供气供热,20180103,603080
603697.SH,603697,有友食品,重庆,食品,20190508,603697
300835.SZ,300835,龙磁科技,安徽,矿物制品,20200525,300835
300454.SZ,300454,深信服,深圳,软件服务,20180516,300454
300811.SZ,300811,铂科新材,深圳,矿物制品,20191230,300811
301266.SZ,301266,宇邦新材,江苏,电气设备,20220608,301266
003010.SZ,003010,若羽臣,广东,互联网,20200925,003010
001210.SZ,001210,金房能源,北京,供气供热,20210729,001210
603937.SH,603937,丽岛新材,江苏,铝,20171102,603937
003012.SZ,003012,东鹏控股,广东,陶瓷,20201019,003012
300960.SZ,300960,通业科技,深圳,运输设备,20210329,300960
300828.SZ,300828,锐新科技,天津,机械基件,20200421,300828
300716.SZ,300716,ST泉为,广东,塑料,20171109,300716
600933.SH,600933,爱柯迪,浙江,汽车配件,20171117,600933
300766.SZ,300766,每日互动,浙江,互联网,20190325,300766
601319.SH,601319,中国人保,北京,保险,20181116,601319
002952.SZ,002952,亚世光电,辽宁,元器件,20190328,002952
002946.SZ,002946,新乳业,四川,乳制品,20190125,002946
603332.SH,603332,苏州龙杰,江苏,化纤,20190117,603332
002947.SZ,002947,恒铭达,江苏,元器件,20190201,002947
300780.SZ,300780,德恩精工,四川,机械基件,20190531,300780
300778.SZ,300778,新城市,深圳,建筑工程,20190510,300778
301263.SZ,301263,泰恩康,广东,医药商业,20220329,301263
603613.SH,603613,国联股份,北京,互联网,20190730,603613
002967.SZ,002967,广电计量,广东,电器仪表,20191108,002967
